,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000839.SZ,20190507,4.34,4.49,4.33,4.4,4.26,0.14000000000000057,3.29,886289.33,390602.378
1,000839.SZ,20190506,4.51,4.6,4.21,4.26,4.67,-0.41000000000000014,-8.78,1014855.53,447011.0
2,000839.SZ,20190430,4.51,4.78,4.51,4.67,4.48,0.1899999999999995,4.24,1133712.46,528085.605
3,000839.SZ,20190429,4.57,4.75,4.47,4.48,4.59,-0.10999999999999943,-2.4,972810.29,448771.191
4,000839.SZ,20190426,4.7,4.82,4.58,4.59,4.74,-0.15000000000000036,-3.16,820349.85,385377.207
5,000839.SZ,20190425,4.96,4.99,4.74,4.74,4.95,-0.20999999999999996,-4.24,1093937.85,530418.108
6,000839.SZ,20190424,4.9,4.98,4.76,4.95,4.9,0.04999999999999982,1.02,1019052.97,498446.803
7,000839.SZ,20190423,4.88,5.07,4.86,4.9,4.84,0.0600000000000005,1.24,1406151.72,697291.366
8,000839.SZ,20190422,5.12,5.16,4.74,4.84,5.12,-0.28000000000000025,-5.47,1642550.11,807722.763
9,000839.SZ,20190419,5.18,5.26,5.05,5.12,5.28,-0.16000000000000014,-3.03,1596284.88,819598.752
10,000839.SZ,20190418,5.25,5.43,5.15,5.28,5.7,-0.41999999999999993,-7.37,2206303.3,1164692.996
11,000839.SZ,20190417,5.76,5.82,5.68,5.7,5.76,-0.05999999999999961,-1.04,677703.73,389220.129
12,000839.SZ,20190416,5.57,5.8,5.53,5.76,5.62,0.13999999999999968,2.49,804273.24,458740.15
13,000839.SZ,20190415,5.51,5.87,5.51,5.62,5.45,0.16999999999999993,3.12,1211640.43,695025.339
14,000839.SZ,20190412,5.64,5.67,5.37,5.45,5.61,-0.16000000000000014,-2.85,973604.42,531304.06
15,000839.SZ,20190411,5.69,5.79,5.6,5.61,5.71,-0.09999999999999964,-1.75,684644.95,389155.951
16,000839.SZ,20190410,5.85,5.85,5.66,5.71,5.86,-0.15000000000000036,-2.56,799711.57,458560.761
17,000839.SZ,20190409,5.84,6.02,5.7,5.86,5.9,-0.040000000000000036,-0.68,666968.91,392350.879
18,000839.SZ,20190408,6.13,6.15,5.83,5.9,6.12,-0.21999999999999975,-3.59,1213426.7,724800.075
19,000839.SZ,20190404,6.18,6.23,6.05,6.12,6.11,0.009999999999999787,0.16,1168623.9,714846.427
20,000839.SZ,20190403,6.06,6.17,5.98,6.11,6.11,0.0,0.0,902267.54,549716.467
21,000839.SZ,20190402,6.14,6.33,6.07,6.11,6.14,-0.02999999999999936,-0.49,1426134.39,884275.922
22,000839.SZ,20190401,5.85,6.2,5.85,6.14,5.94,0.1999999999999993,3.37,1459332.99,887015.789
23,000839.SZ,20190329,5.77,6.02,5.57,5.94,5.78,0.16000000000000014,2.77,1399222.55,818747.261
24,000839.SZ,20190328,5.76,5.95,5.64,5.78,5.8,-0.019999999999999574,-0.34,1131830.19,657757.534
25,000839.SZ,20190327,6.0,6.01,5.59,5.8,5.91,-0.11000000000000032,-1.86,1434692.61,829031.483
26,000839.SZ,20190326,6.25,6.35,5.88,5.91,6.26,-0.34999999999999964,-5.59,1635641.39,993083.367
